game_id,eventnum,eventmsgtype,eventmsgactiontype,period,wctimestring,pctimestring,homedescription,neutraldescription,visitordescription,score,scoremargin,person1type,player1_id,player1_name,player1_team_id,player1_team_city,player1_team_nickname,player1_team_abbreviation,person2type,player2_id,player2_name,player2_team_id,player2_team_city,player2_team_nickname,player2_team_abbreviation,person3type,player3_id,player3_name,player3_team_id,player3_team_city,player3_team_nickname,player3_team_abbreviation,video_available_flag
0021800795,609,6,1,4,12:13 AM,1:57,Shumpert P.FOUL (P2.T4) (M.Ervin),,,,,4.0,202697,Iman Shumpert,1610612758.0,Sacramento,Kings,SAC,5.0,201942,DeMar DeRozan,1610612759.0,San Antonio,Spurs,SAS,1.0,0,,,,,,1
0029600114,33,5,1,1,5:19 PM,7:00,Ward STEAL (1 STL),,Porter Bad Pass Turnover (P1.T2),,,5.0,345,Terry Porter,1610612750.0,Minnesota,Timberwolves,MIN,4.0,369,Charlie Ward,1610612752.0,New York,Knicks,NYK,0.0,0,,,,,,0
0021300549,326,4,0,3,10:02 PM,10:31,,,Smith REBOUND (Off:1 Def:2),,,5.0,201160,Jason Smith,1610612740.0,New Orleans,Pelicans,NOP,0.0,0,,,,,,0.0,0,,,,,,0
0040800221,210,2,1,2,11:39 PM,3:45,MISS Bryant 27' 3PT Jump Shot,,,,,4.0,977,Kobe Bryant,1610612747.0,Los Angeles,Lakers,LAL,0.0,0,,,,,,0.0,0,,,,,,0
0021700678,536,5,4,4,9:25 PM,9:20,,,Plumlee Traveling Turnover (P2.T15),,,5.0,1627850,Marshall Plumlee,1610612749.0,Milwaukee,Bucks,MIL,0.0,0,,,,,,1.0,0,,,,,,1
0029900089,172,6,3,2,3:20 PM,7:25,,,Barkley L.B.FOUL (P2.T1),,,5.0,787,Charles Barkley,1610612745.0,Houston,Rockets,HOU,0.0,0,,,,,,0.0,0,,,,,,0
0021100330,293,3,11,3,12:18 PM,4:21,MISS Jordan Free Throw 1 of 2,,,,,4.0,201599,DeAndre Jordan,1610612746.0,Los Angeles,Clippers,LAC,0.0,0,,,,,,0.0,0,,,,,,0
0020501217,243,4,0,3,8:31 PM,10:46,Newble REBOUND (Off:0 Def:4),,,,,4.0,1956,Ira Newble,1610612739.0,Cleveland,Cavaliers,CLE,0.0,0,,,,,,0.0,0,,,,,,0
0022100623,599,8,0,4,10:35 PM,7:06,SUB: Primo FOR Walker IV,,,,,4.0,1629022,Lonnie Walker IV,1610612759.0,San Antonio,Spurs,SAS,4.0,1630563,Joshua Primo,1610612759.0,San Antonio,Spurs,SAS,0.0,0,,,,,,0
0020600035,254,2,5,3,10:08 PM,8:13,,,MISS Abdur-Rahim  Layup,,,5.0,949,Shareef Abdur-Rahim,1610612758.0,Sacramento,Kings,SAC,0.0,0,,,,,,0.0,0,,,,,,0
0022100949,612,4,0,4,9:56 PM,5:19,,,Middleton REBOUND (Off:1 Def:4),,,5.0,203114,Khris Middleton,1610612749.0,Milwaukee,Bucks,MIL,0.0,0,,,,,,0.0,0,,,,,,1
0029600381,389,8,0,4,13:47 PM,3:48,SUB: Kerr FOR Brown,,,,,4.0,753,Randy Brown,1610612741.0,Chicago,Bulls,CHI,4.0,70,Steve Kerr,1610612741.0,Chicago,Bulls,CHI,0.0,0,,,,,,0
0020800662,201,3,12,2,8:01 PM,4:18,Varejao Free Throw 2 of 2 (4 PTS),,,47 - 45,-2,4.0,2760,Anderson Varejao,1610612739.0,Cleveland,Cavaliers,CLE,0.0,0,,,,,,0.0,0,,,,,,0
0020300596,84,9,1,1,7:32 PM,0:45,,,Timberwolves Timeout: Regular (Reg.1 Short 0),,,3.0,1610612750,,,,,,0.0,0,,,,,,0.0,0,,,,,,0
0021300176,51,4,0,1,7:19 PM,7:00,,,Plumlee REBOUND (Off:0 Def:3),,,5.0,203101,Miles Plumlee,1610612756.0,Phoenix,Suns,PHX,0.0,0,,,,,,0.0,0,,,,,,0
0020500118,198,2,1,2,9:25 PM,2:19,,,MISS Williams 18' Jump Shot,,,5.0,101107,Marvin Williams,1610612737.0,Atlanta,Hawks,ATL,0.0,0,,,,,,0.0,0,,,,,,0
0020900106,205,3,12,2,9:05 PM,3:44,,,Webster Free Throw 2 of 2 (5 PTS),40 - 39,-1,5.0,101110,Martell Webster,1610612757.0,Portland,Trail Blazers,POR,0.0,0,,,,,,0.0,0,,,,,,0
0021500317,304,4,0,3,10:27 PM,8:37,,,Frye REBOUND (Off:0 Def:2),,,5.0,101112,Channing Frye,1610612753.0,Orlando,Magic,ORL,0.0,0,,,,,,0.0,0,,,,,,1
0020801026,487,4,0,4,9:45 PM,3:36,Nichols REBOUND (Off:0 Def:1),,,,,4.0,201193,Demetris Nichols,1610612752.0,New York,Knicks,NYK,0.0,0,,,,,,0.0,0,,,,,,0
0020400864,198,8,0,2,12:36 PM,3:58,SUB: Medvedenko FOR Walton,,,,,4.0,2575,Luke Walton,1610612747.0,Los Angeles,Lakers,LAL,4.0,2098,Slava Medvedenko,1610612747.0,Los Angeles,Lakers,LAL,0.0,0,,,,,,0
0021600924,562,3,12,4,11:25 PM,0:56,Harden Free Throw 2 of 2 (33 PTS),,,108 - 123,15,4.0,201935,James Harden,1610612745.0,Houston,Rockets,HOU,0.0,0,,,,,,0.0,0,,,,,,1
0022000537,355,5,1,3,9:16 PM,4:23,Tatum STEAL (2 STL),,Jackson Bad Pass Turnover (P3.T6),,,5.0,202704,Reggie Jackson,1610612746.0,LA,Clippers,LAC,4.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0.0,0,,,,,,1
0021900203,198,1,6,2,7:44 PM,10:47,Smith 3' Driving Layup (8 PTS),,,38 - 40,2,4.0,202397,Ish Smith,1610612764.0,Washington,Wizards,WAS,0.0,0,,,,,,0.0,0,,,,,,1
0021501175,349,3,11,3,9:39 PM,6:21,Howard Free Throw 1 of 2 (5 PTS),,,67 - 76,9,4.0,2730,Dwight Howard,1610612745.0,Houston,Rockets,HOU,0.0,0,,,,,,0.0,0,,,,,,0
0041500123,433,4,0,4,7:48 PM,7:37,Williams REBOUND (Off:0 Def:8),,,,,4.0,101107,Marvin Williams,1610612766.0,Charlotte,Hornets,CHA,0.0,0,,,,,,0.0,0,,,,,,1
0022100805,255,2,5,2,6:54 PM,6:35,,,MISS Bitadze 1' Layup,,,5.0,1629048,Goga Bitadze,1610612754.0,Indiana,Pacers,IND,0.0,0,,,,,,0.0,0,,,,,,1
0021400533,487,1,79,4,12:47 AM,1:12,,,Miles 27' 3PT Pullup Jump Shot (13 PTS) (West 6 AST),98 - 112,14,5.0,101139,CJ Miles,1610612754.0,Indiana,Pacers,IND,5.0,2561,David West,1610612754.0,Indiana,Pacers,IND,0.0,0,,,,,,1
0020900203,319,3,10,3,8:38 PM,4:44,Jamison Free Throw 1 of 1 (21 PTS),,,59 - 70,11,4.0,1712,Antawn Jamison,1610612764.0,Washington,Wizards,WAS,0.0,0,,,,,,0.0,0,,,,,,0
0021900057,620,2,1,4,9:12 PM,7:46,MISS Ennis III 25' 3PT Jump Shot,,,,,4.0,203516,James Ennis III,1610612755.0,Philadelphia,76ers,PHI,0.0,0,,,,,,0.0,0,,,,,,1
0020900729,436,5,1,4,10:29 PM,9:45,Moon STEAL (1 STL),,Wade Bad Pass Turnover (P6.T13),,,5.0,2548,Dwyane Wade,1610612748.0,Miami,Heat,MIA,4.0,200081,Jamario Moon,1610612739.0,Cleveland,Cavaliers,CLE,0.0,0,,,,,,0
0029600565,371,2,1,4,13:12 PM,4:15,,,MISS Ewing 15' Jump Shot,,,5.0,121,Patrick Ewing,1610612752.0,New York,Knicks,NYK,0.0,0,,,,,,0.0,0,,,,,,0
0021301134,215,4,0,2,8:33 PM,0:21,,,Jennings REBOUND (Off:1 Def:3),,,5.0,201943,Brandon Jennings,1610612765.0,Detroit,Pistons,DET,0.0,0,,,,,,0.0,0,,,,,,0
0020801046,389,9,1,3,8:45 PM,2:41,HORNETS Timeout: Regular (Full 3 Short 0),,,,,2.0,1610612740,,,,,,0.0,0,,,,,,0.0,0,,,,,,0
0020100226,279,6,1,3,2:25 PM,7:21,Martin P.FOUL (P3.T3),,,,,4.0,2030,Kenyon Martin,1610612751.0,New Jersey,Nets,NJN,0.0,0,,,,,,1.0,0,,,,,,0
0021900576,448,5,37,3,12:07 AM,4:24,Leonard Offensive Foul Turnover (P5.T16),,,,,4.0,202695,Kawhi Leonard,1610612746.0,LA,Clippers,LAC,0.0,0,,,,,,1.0,0,,,,,,1
0020300479,314,4,0,3,9:19 PM,0:12,Odom REBOUND (Off:2 Def:11),,,,,4.0,1885,Lamar Odom,1610612748.0,Miami,Heat,MIA,0.0,0,,,,,,0.0,0,,,,,,0
0020100463,463,4,0,4,10:46 PM,1:22,Zhi-zhi REBOUND (Off:1 Def:2),,,,,4.0,1917,Wang Zhi-zhi,1610612742.0,Dallas,Mavericks,DAL,0.0,0,,,,,,0.0,0,,,,,,0
0020300757,354,8,0,4,11:01 PM,8:58,SUB: Williams FOR Lopez,,,,,4.0,2221,Raul Lopez,1610612762.0,Utah,Jazz,UTA,4.0,2590,Mo Williams,1610612762.0,Utah,Jazz,UTA,0.0,0,,,,,,0
0041600312,221,4,0,2,10:04 PM,2:24,,,Simmons REBOUND (Off:2 Def:0),,,5.0,203613,Jonathon Simmons,1610612759.0,San Antonio,Spurs,SAS,0.0,0,,,,,,0.0,0,,,,,,1
0029800130,124,8,0,1,10:33 AM,0:12,SUB: Williams FOR Baker,,,,,4.0,452,Vin Baker,1610612760.0,Seattle,SuperSonics,SEA,4.0,1425,Aaron Williams,1610612760.0,Seattle,SuperSonics,SEA,0.0,0,,,,,,0
0020100509,295,2,1,3,8:35 PM,5:05,MISS Jordan 16' Jump Shot,,,,,4.0,893,Michael Jordan,1610612764.0,Washington,Wizards,WAS,0.0,0,,,,,,0.0,0,,,,,,0
0020600876,387,2,5,4,12:32 PM,9:50,MISS Anthony  Layup,,Snyder BLOCK (1 BLK),,,4.0,2546,Carmelo Anthony,1610612743.0,Denver,Nuggets,DEN,0.0,0,,,,,,5.0,2745,Kirk Snyder,1610612745.0,Houston,Rockets,HOU,0
0021401082,400,2,5,4,9:59 PM,7:14,Koufos BLOCK (1 BLK),,MISS Ezeli 1' Layup,,,5.0,203105,Festus Ezeli,1610612744.0,Golden State,Warriors,GSW,0.0,0,,,,,,4.0,201585,Kosta Koufos,1610612763.0,Memphis,Grizzlies,MEM,1
0021400511,3,2,79,1,7:43 PM,11:25,,,MISS Ellis 20' Pullup Jump Shot,,,5.0,101145,Monta Ellis,1610612742.0,Dallas,Mavericks,DAL,0.0,0,,,,,,0.0,0,,,,,,1
0021900393,556,5,11,4,10:42 PM,5:09,,,Kings Turnover: Shot Clock (T#27),,,3.0,1610612758,,,,,,0.0,0,,,,,,1.0,0,,,,,,0
0020701161,362,8,0,4,12:07 PM,7:52,SUB: Aldridge FOR LaFrentz,,,,,4.0,1711,Raef LaFrentz,1610612757.0,Portland,Trail Blazers,POR,4.0,200746,LaMarcus Aldridge,1610612757.0,Portland,Trail Blazers,POR,0.0,0,,,,,,0
0022100115,521,5,37,4,10:00 PM,6:17,,,Mann Offensive Foul Turnover (P3.T19),,,5.0,1629611,Terance Mann,1610612746.0,LA,Clippers,LAC,0.0,0,,,,,,1.0,0,,,,,,1
0021400410,39,4,0,1,8:17 PM,7:38,,,Raptors Rebound,,,3.0,1610612761,,,,,,0.0,0,,,,,,0.0,0,,,,,,0
0020100741,168,1,47,2,5:18 PM,4:57,Wallace 8' Turnaround Jump Shot (5 PTS) (Pippen 4 AST),,,41 - 40,-1,4.0,739,Rasheed Wallace,1610612757.0,Portland,Trail Blazers,POR,4.0,937,Scottie Pippen,1610612757.0,Portland,Trail Blazers,POR,0.0,0,,,,,,0
0021400777,513,8,0,4,10:03 PM,1:37,,,SUB: Calderon FOR Thomas,,,5.0,202498,Lance Thomas,1610612752.0,New York,Knicks,NYK,5.0,101181,Jose Calderon,1610612752.0,New York,Knicks,NYK,0.0,0,,,,,,0
0021800852,324,1,108,3,11:55 PM,11:23,Durant 1' Cutting Dunk Shot (13 PTS) (Green 1 AST),,,44 - 49,5,4.0,201142,Kevin Durant,1610612744.0,Golden State,Warriors,GSW,4.0,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW,0.0,0,,,,,,1
0011400020,283,5,1,3,11:27 PM,11:44,Bledsoe Bad Pass Turnover (P2.T10),,Felicio STEAL (3 STL),,,4.0,202339,Eric Bledsoe,1610612756.0,Phoenix,Suns,PHX,5.0,43219,Cristiano Felicio,12325.0,Flamengo,Flamengo,FLA,0.0,0,,,,,,0
0040800202,283,6,2,3,9:39 PM,8:48,,,Smith S.FOUL (P4.T3),,,5.0,2746,Josh Smith,1610612737.0,Atlanta,Hawks,ATL,4.0,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,1.0,0,,,,,,0
0020800713,110,6,2,2,11:06 PM,11:41,Ellis S.FOUL (P2.T1),,,,,4.0,101145,Monta Ellis,1610612744.0,Golden State,Warriors,GSW,5.0,1477,Bruce Bowen,1610612759.0,San Antonio,Spurs,SAS,1.0,0,,,,,,0
0022000707,377,3,12,3,8:23 PM,9:25,,,Sabonis Free Throw 2 of 2 (19 PTS),66 - 68,2,5.0,1627734,Domantas Sabonis,1610612754.0,Indiana,Pacers,IND,0.0,0,,,,,,0.0,0,,,,,,1
0021100024,325,6,1,3,8:47 PM,4:41,,,Jones P.FOUL (P1.T2),,,5.0,2592,James Jones,1610612748.0,Miami,Heat,MIA,4.0,202689,Kemba Walker,1610612766.0,Charlotte,Bobcats,CHA,1.0,0,,,,,,0
0020600824,174,5,1,2,11:25 PM,7:43,Diawara STEAL (1 STL),,Fisher Bad Pass Turnover (P2.T5),,,5.0,965,Derek Fisher,1610612762.0,Utah,Jazz,UTA,4.0,200821,Yakhouba Diawara,1610612743.0,Denver,Nuggets,DEN,0.0,0,,,,,,0
0029700836,216,4,0,3,1:15 PM,10:45,,,McIlvaine REBOUND (Off:1 Def:1),,,5.0,29,Jim McIlvaine,1610612760.0,Seattle,SuperSonics,SEA,0.0,0,,,,,,0.0,0,,,,,,0
0021501161,444,2,42,4,11:17 PM,0:06,Gobert BLOCK (2 BLK),,MISS Parker 3' Driving Layup,,,5.0,2225,Tony Parker,1610612759.0,San Antonio,Spurs,SAS,0.0,0,,,,,,4.0,203497,Rudy Gobert,1610612762.0,Utah,Jazz,UTA,1
0029900698,407,2,1,4,4:34 PM,11:22,,,MISS Szczerbiak 14' Jump Shot,,,5.0,1887,Wally Szczerbiak,1610612750.0,Minnesota,Timberwolves,MIN,0.0,0,,,,,,0.0,0,,,,,,0
0040200221,252,4,0,3,11:18 PM,11:35,,,O'Neal REBOUND (Off:6 Def:10),,,5.0,406,Shaquille O'Neal,1610612747.0,Los Angeles,Lakers,LAL,0.0,0,,,,,,0.0,0,,,,,,0
0020501225,515,2,1,4,10:54 PM,1:34,,,MISS Graham 26' 3PT Jump Shot,,,5.0,101121,Joey Graham,1610612761.0,Toronto,Raptors,TOR,0.0,0,,,,,,0.0,0,,,,,,0
0022100951,540,1,1,4,9:56 PM,9:33,,,Beasley 24' 3PT Jump Shot (12 PTS) (Russell 7 AST),117 - 90,-27,5.0,1627736,Malik Beasley,1610612750.0,Minnesota,Timberwolves,MIN,5.0,1626156,D'Angelo Russell,1610612750.0,Minnesota,Timberwolves,MIN,0.0,0,,,,,,1
0020200451,280,6,2,3,13:02 PM,8:38,Nowitzki S.FOUL (P2.T2),,,,,4.0,1717,Dirk Nowitzki,1610612742.0,Dallas,Mavericks,DAL,0.0,0,,,,,,1.0,0,,,,,,0
0021000361,39,8,0,1,7:21 PM,7:05,SUB: Outlaw FOR Morrow,,,,,4.0,201627,Anthony Morrow,1610612751.0,New Jersey,Nets,NJN,4.0,2566,Travis Outlaw,1610612751.0,New Jersey,Nets,NJN,0.0,0,,,,,,0
0022100364,243,8,0,2,9:21 PM,6:35,SUB: Johnson FOR Primo,,,,,4.0,1630563,Joshua Primo,1610612759.0,San Antonio,Spurs,SAS,4.0,1629640,Keldon Johnson,1610612759.0,San Antonio,Spurs,SAS,0.0,0,,,,,,0
0021600021,278,1,50,2,9:07 PM,0:44,Sabonis  Running Dunk (8 PTS) (Westbrook 8 AST),,,53 - 49,-4,4.0,1627734,Domantas Sabonis,1610612760.0,Oklahoma City,Thunder,OKC,4.0,201566,Russell Westbrook,1610612760.0,Oklahoma City,Thunder,OKC,0.0,0,,,,,,1
0020900431,400,1,87,4,9:37 PM,6:38,Boone Putback Dunk (8 PTS),,,82 - 81,-1,4.0,200767,Josh Boone,1610612751.0,New Jersey,Nets,NJN,0.0,0,,,,,,0.0,0,,,,,,0
0020500673,223,1,46,2,11:07 PM,0:45,Ridnour 6' Running Jump Shot (6 PTS),,,59 - 52,-7,4.0,2557,Luke Ridnour,1610612760.0,Seattle,SuperSonics,SEA,0.0,0,,,,,,0.0,0,,,,,,0
0011700058,36,2,1,1,10:45 PM,8:54,MISS Lopez 26' 3PT Jump Shot,,,,,4.0,201572,Brook Lopez,1610612747.0,Los Angeles,Lakers,LAL,0.0,0,,,,,,0.0,0,,,,,,0
0021000955,325,5,2,3,8:50 PM,2:16,Williams Lost Ball Turnover (P2.T9),,Collison STEAL (1 STL),,,4.0,101150,Lou Williams,1610612755.0,Philadelphia,76ers,PHI,5.0,2555,Nick Collison,1610612760.0,Oklahoma City,Thunder,OKC,0.0,0,,,,,,0
0020901040,335,2,5,3,7:48 PM,3:52,James BLOCK (1 BLK),,MISS Jerebko 1' Layup,,,5.0,201973,Jonas Jerebko,1610612765.0,Detroit,Pistons,DET,0.0,0,,,,,,4.0,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,0
0021300305,340,6,1,3,8:32 PM,7:09,Turner P.FOUL (P2.T4),,,,,4.0,202323,Evan Turner,1610612755.0,Philadelphia,76ers,PHI,5.0,101108,Chris Paul,1610612746.0,Los Angeles,Clippers,LAC,1.0,0,,,,,,0
0020900162,409,5,8,4,9:13 PM,8:52,,,Jackson 3 Second Violation Turnover (P1.T14),,,5.0,201616,Darnell Jackson,1610612739.0,Cleveland,Cavaliers,CLE,0.0,0,,,,,,1.0,0,,,,,,0
0020300560,166,9,4,2,9:03 PM,5:33,,Timeout: Official,,,,1.0,0,,,,,,0.0,0,,,,,,0.0,0,,,,,,0
0020300595,215,3,12,2,13:06 PM,0:53,,,MISS Anderson Free Throw 2 of 2,,,5.0,1507,Derek Anderson,1610612757.0,Portland,Trail Blazers,POR,0.0,0,,,,,,0.0,0,,,,,,0
0021900973,341,6,1,3,9:37 PM,7:14,Kleber P.FOUL (P3.T4) (M.Smith),,,,,4.0,1628467,Maxi Kleber,1610612742.0,Dallas,Mavericks,DAL,5.0,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,1.0,0,,,,,,1
0012100009,327,2,1,3,11:19 PM,10:23,MISS Fox 24' 3PT Jump Shot,,,,,4.0,1628368,De'Aaron Fox,1610612758.0,Sacramento,Kings,SAC,0.0,0,,,,,,0.0,0,,,,,,0
0020300674,307,2,3,3,9:25 PM,0:46,,,MISS Tsakalidis  Hook Shot,,,5.0,2054,Jake Tsakalidis,1610612763.0,Memphis,Grizzlies,MEM,0.0,0,,,,,,0.0,0,,,,,,0
0020800415,315,6,1,3,9:45 PM,6:41,,,Nocioni P.FOUL (P4.T4),,,5.0,2804,Andres Nocioni,1610612741.0,Chicago,Bulls,CHI,4.0,686,Antonio McDyess,1610612765.0,Detroit,Pistons,DET,1.0,0,,,,,,0
0020200895,124,2,1,2,9:14 PM,11:20,,,MISS Wilcox 16' Jump Shot,,,5.0,2404,Chris Wilcox,1610612746.0,Los Angeles,Clippers,LAC,0.0,0,,,,,,0.0,0,,,,,,0
0021900334,150,1,1,1,10:37 PM,0:31,Mitchell 5' Jump Shot (9 PTS),,,36 - 32,-4,4.0,1628378,Donovan Mitchell,1610612762.0,Utah,Jazz,UTA,0.0,0,,,,,,0.0,0,,,,,,1
0021800228,370,6,2,3,8:27 PM,9:05,Holiday S.FOUL (P3.T3) (R.Garretson),,,,,4.0,201950,Jrue Holiday,1610612740.0,New Orleans,Pelicans,NOP,5.0,200794,Paul Millsap,1610612743.0,Denver,Nuggets,DEN,1.0,0,,,,,,1
0022100123,478,6,2,3,12:14 AM,0:15,,,Robinson-Earl S.FOUL (P1.T4) (J.Conley),,,5.0,1630526,Jeremiah Robinson-Earl,1610612760.0,Oklahoma City,Thunder,OKC,4.0,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,1.0,0,,,,,,1
0021800777,579,8,0,4,8:59 PM,6:13,SUB: Isaac FOR Gordon,,,,,4.0,203932,Aaron Gordon,1610612753.0,Orlando,Magic,ORL,4.0,1628371,Jonathan Isaac,1610612753.0,Orlando,Magic,ORL,0.0,0,,,,,,0
0022100226,124,4,0,1,8:32 PM,1:34,,,Clippers Rebound,,,3.0,1610612746,,,,,,0.0,0,,,,,,0.0,0,,,,,,0
0022100918,504,2,1,3,10:54 PM,0:08,MISS Williams 26' 3PT Jump Shot,,,,,4.0,1630314,Brandon Williams,1610612757.0,Portland,Trail Blazers,POR,0.0,0,,,,,,0.0,0,,,,,,1
0021500066,140,4,0,2,8:37 PM,11:27,Waiters REBOUND (Off:1 Def:1),,,,,4.0,203079,Dion Waiters,1610612760.0,Oklahoma City,Thunder,OKC,0.0,0,,,,,,0.0,0,,,,,,1
0020200530,276,6,4,3,11:11 PM,6:21,,,Carter OFF.Foul (P2),,,5.0,1853,Anthony Carter,1610612748.0,Miami,Heat,MIA,0.0,0,,,,,,1.0,0,,,,,,0
0021300411,177,1,1,2,8:28 PM,4:12,,,Millsap  3PT Jump Shot (9 PTS) (Williams 4 AST),45 - 45,TIE,5.0,200794,Paul Millsap,1610612737.0,Atlanta,Hawks,ATL,5.0,101150,Lou Williams,1610612737.0,Atlanta,Hawks,ATL,0.0,0,,,,,,0
0020000493,131,1,47,2,12:43 PM,10:56,,,Duncan 14' Turnaround Jump Shot (7 PTS),28 - 19,-9,5.0,1495,Tim Duncan,1610612759.0,San Antonio,Spurs,SAS,0.0,0,,,,,,0.0,0,,,,,,0
0022200037,321,4,0,2,4:32 PM,3:57,,,Lillard REBOUND (Off:1 Def:3),,,5.0,203081,Damian Lillard,1610612757.0,Portland,Trail Blazers,POR,0.0,0,,,,,,0.0,0,,,,,,1
0020700785,504,1,1,4,11:29 PM,3:16,Martin 4' Jump Shot (16 PTS),,,104 - 107,3,4.0,2030,Kenyon Martin,1610612743.0,Denver,Nuggets,DEN,0.0,0,,,,,,0.0,0,,,,,,0
0022200641,307,2,86,3,2:18 PM,11:10,,,MISS Lopez 15' Turnaround Fadeaway Shot,,,5.0,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,0.0,0,,,,,,0.0,0,,,,,,1
0029900613,306,4,0,3,1:08 PM,5:43,MAGIC Rebound,,,,,2.0,1610612753,,,,,,0.0,0,,,,,,0.0,0,,,,,,0
0020100974,30,1,1,1,8:49 PM,8:16,,,Duncan 21' Jump Shot (6 PTS) (C. Smith 1 AST),8 - 2,-6,5.0,1495,Tim Duncan,1610612759.0,San Antonio,Spurs,SAS,5.0,1520,Charles Smith,1610612759.0,San Antonio,Spurs,SAS,0.0,0,,,,,,0
0041700145,472,3,11,4,11:45 PM,9:09,Gordon Free Throw 1 of 2 (15 PTS),,,78 - 93,15,4.0,201569,Eric Gordon,1610612745.0,Houston,Rockets,HOU,0.0,0,,,,,,0.0,0,,,,,,0
0029600347,499,6,1,4,14:10 PM,0:09,,,Marbury P.FOUL (P4.PN),,,5.0,950,Stephon Marbury,1610612750.0,Minnesota,Timberwolves,MIN,5.0,0,,1610612750.0,Minnesota,Timberwolves,MIN,0.0,0,,,,,,0
0020900423,353,6,2,3,11:52 PM,0:01,Greene S.FOUL (P2.PN),,,,,4.0,201590,Donte Greene,1610612758.0,Sacramento,Kings,SAC,5.0,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,1.0,0,,,,,,0
0021100773,520,2,1,4,10:55 PM,0:36,,,MISS Mayo 18' Jump Shot,,,5.0,201564,O.J. Mayo,1610612763.0,Memphis,Grizzlies,MEM,0.0,0,,,,,,0.0,0,,,,,,0
0021900462,383,3,12,3,9:26 PM,6:46,,,Brooks Free Throw 2 of 2 (5 PTS),65 - 56,-9,5.0,1628415,Dillon Brooks,1610612763.0,Memphis,Grizzlies,MEM,0.0,0,,,,,,0.0,0,,,,,,1
0022000815,207,4,0,2,8:19 PM,8:37,Gibson REBOUND (Off:4 Def:1),,,,,4.0,201959,Taj Gibson,1610612752.0,New York,Knicks,NYK,0.0,0,,,,,,0.0,0,,,,,,1
0021400260,167,1,7,2,9:48 PM,6:16,,,Mahinmi  Dunk (4 PTS) (Scola 2 AST),46 - 38,-8,5.0,101133,Ian Mahinmi,1610612754.0,Indiana,Pacers,IND,5.0,2449,Luis Scola,1610612754.0,Indiana,Pacers,IND,0.0,0,,,,,,1
0040200176,111,12,0,2,11:24 PM,12:00,,Start of 2nd Period (11:24 PM EST),,30 - 25,-5,0.0,0,,,,,,0.0,0,,,,,,0.0,0,,,,,,0
0020500820,319,2,1,3,10:44 PM,4:41,MISS Collins 19' Jump Shot,,,,,4.0,2260,Jarron Collins,1610612762.0,Utah,Jazz,UTA,0.0,0,,,,,,0.0,0,,,,,,0
0029800511,94,2,1,1,11:34 PM,2:19,,,MISS Payton 25' 3PT Jump Shot,,,5.0,56,Gary Payton,1610612760.0,Seattle,SuperSonics,SEA,0.0,0,,,,,,0.0,0,,,,,,0
0020100903,96,8,0,1,8:37 PM,0:07,,,SUB: Stevenson FOR Russell,,,5.0,935,Bryon Russell,1610612762.0,Utah,Jazz,UTA,5.0,2052,DeShawn Stevenson,1610612762.0,Utah,Jazz,UTA,0.0,0,,,,,,0
0021600007,463,4,1,4,9:36 PM,7:29,,,Pistons Rebound,,,3.0,1610612765,,,,,,0.0,0,,,,,,0.0,0,,,,,,0
0020301057,228,12,0,3,3:04 PM,12:00,,Start of 3rd Period (3:04 PM EST),,62 - 43,-19,0.0,0,,,,,,0.0,0,,,,,,0.0,0,,,,,,0
0049700073,326,4,0,3,5:34 AM,5:04,,,Malone REBOUND (Off:2 Def:4),,,5.0,252,Karl Malone,1610612762.0,Utah,Jazz,UTA,0.0,0,,,,,,0.0,0,,,,,,0
0021000275,524,2,1,4,9:23 PM,0:59,MISS Mohammed 14' Jump Shot,,,,,4.0,1737,Nazr Mohammed,1610612766.0,Charlotte,Bobcats,CHA,0.0,0,,,,,,0.0,0,,,,,,0
0041600401,550,2,46,4,11:27 PM,2:34,,,MISS Jefferson 26' 3PT Running Jump Shot,,,5.0,2210,Richard Jefferson,1610612739.0,Cleveland,Cavaliers,CLE,0.0,0,,,,,,0.0,0,,,,,,1
0020201163,210,1,42,2,13:14 PM,0:34,Johnson  Driving Layup (7 PTS),,,36 - 43,7,4.0,2207,Joe Johnson,1610612756.0,Phoenix,Suns,PHX,0.0,0,,,,,,0.0,0,,,,,,0
0021900482,295,5,45,2,9:30 PM,0:54,,,Doncic Out of Bounds - Bad Pass Turnover Turnover (P2.T7),,,5.0,1629029,Luka Doncic,1610612742.0,Dallas,Mavericks,DAL,0.0,0,,,,,,1.0,0,,,,,,1
0041100301,50,3,16,1,8:49 PM,7:08,Chalmers Free Throw Technical (1 PTS),,,5 - 6,1,4.0,201596,Mario Chalmers,1610612748.0,Miami,Heat,MIA,0.0,0,,,,,,0.0,0,,,,,,0
0021601092,219,4,0,2,6:53 PM,4:30,Turner REBOUND (Off:2 Def:3),,,,,4.0,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,0.0,0,,,,,,0.0,0,,,,,,1
