game_id,foul_team,team_foul_count
20700095,SAC,26
20700128,NYK,38
20700199,DAL,30
20700284,LAC,27
20700400,NYK,22
20700407,SEA,16
20700414,SAS,10
20700429,PHX,24
20700433,GSW,22
20700472,TOR,15
20700501,WAS,18
20700532,MEM,16
20700703,UTA,16
20700749,SAS,28
20700819,DEN,30
20700831,TOR,20
20700873,PHX,19
20700990,TOR,23
20701006,TOR,13
20701119,UTA,19
40700134,CLE,28
20600978,,1
20601204,,1
20700633,,1
20600577,CLE,16
20600722,ORL,32
20600757,MIA,22
20600793,MIL,20
20600824,DEN,27
20600860,CHI,23
20600872,DET,21
20600890,LAL,22
20600939,WAS,23
20600945,MEM,21
20600961,WAS,23
20601115,HOU,21
20601140,DAL,20
40600314,SAS,17
40600403,CLE,17
20700013,HOU,25
20700012,MIA,25
20700051,SEA,30
20700109,SEA,22
20700139,DEN,17
20700150,SAS,17
20700253,CHI,23
20700382,PHI,21
20700397,MIL,22
20700396,HOU,16
20700399,PHX,17
20700552,SAC,26
20700559,GSW,23
20700569,NOH,14
20700577,DET,18
20700641,NOH,12
20700650,NYK,31
20700690,LAC,22
20700701,TOR,15
20700772,LAL,13
20700775,GSW,23
20700811,NOH,19
20700829,HOU,17
20700955,NJN,27
20701025,SAC,21
20701029,PHI,20
20701042,WAS,15
20701045,NJN,14
20701138,PHI,21
20701230,GSW,16
20600649,,1
20700984,,1
20600531,DAL,33
20600635,PHI,20
20600657,LAL,21
20600776,WAS,21
20600794,SAS,20
20600832,CHI,26
20600868,MIL,19
20600899,SAS,17
20601007,TOR,27
20601024,DAL,27
20601054,CLE,22
20601066,DEN,17
20601074,CHA,18
20601106,SAC,21
20601176,MIL,19
40600111,CLE,21
40600102,ORL,25
20700156,SAC,26
20700179,LAC,21
20700190,DAL,28
20700184,GSW,25
20700300,LAL,22
20700310,MEM,24
20700320,ORL,31
20700322,DEN,22
20700346,MIL,12
20700422,NOH,18
20700541,POR,24
20700550,SAS,21
20700590,HOU,18
20700704,CHA,16
20700828,MIN,21
20700834,SAS,20
20700835,DEN,15
20701016,CHI,21
20701033,NOH,23
20701076,BOS,24
20701087,GSW,19
20701102,WAS,18
20701163,GSW,27
20701158,MEM,20
20701155,MIA,16
40700154,NOH,19
20600548,,1
20600856,,1
20600946,,2
40600314,,2
20700640,,2
20600645,MIN,19
20600835,CLE,27
20600933,NOK,22
20600943,ORL,24
20600964,HOU,22
20600995,SAC,21
20600999,NYK,21
20601079,NYK,28
20601097,HOU,25
20601115,GSW,25
20601120,SAS,24
20601133,SEA,26
20601165,WAS,17
20601203,NYK,32
20601223,IND,30
20601227,LAL,27
40600153,PHX,19
40600126,TOR,21
20700086,ATL,17
20700126,SAS,18
20700299,NOH,18
20700369,DET,18
20700465,POR,21
20700528,NOH,17
20700553,LAL,19
20700563,ORL,19
20700660,CHI,22
20700658,MIL,20
20700680,ORL,23
20700700,NYK,23
20700706,CHI,20
20700715,BOS,30
20700760,MIN,21
20700824,TOR,19
20700860,NYK,20
20700900,CLE,20
20700944,NYK,22
20700977,LAC,30
20700998,UTA,21
20701103,DEN,25
20701152,LAC,22
20701145,ORL,26
40700162,SAS,22
40700143,LAL,18
40700154,DAL,19
20600687,,1
20601047,,1
20700083,,1
20700425,,1
20600586,CHA,22
20600615,NOK,21
20600711,CLE,19
20600788,HOU,24
20600802,ATL,26
20600827,CHA,20
20600924,DET,25
20600934,SEA,27
20600976,PHX,12
20601004,HOU,18
20600997,DEN,25
20601175,DET,21
40600144,DAL,28
20700039,ATL,16
20700046,DEN,28
20700073,SAS,17
20700082,CHI,17
20700084,MIN,32
20700135,NOH,15
20700144,LAL,18
20700165,MIN,23
20700160,DAL,17
20700218,SAC,25
20700241,SAC,20
20700286,MIL,28
20700301,PHI,22
20700442,MIN,20
20700479,WAS,13
20700473,ORL,20
20700525,TOR,23
20700645,MIL,23
20700653,NOH,25
20700717,DET,18
20700738,LAC,20
20700755,MIL,17
20700803,CHA,30
20700812,BOS,29
20700895,LAL,18
20700893,MEM,19
20700903,MEM,21
20700914,CHA,25
20700954,SEA,23
20701045,NYK,20
20701100,MIA,21
20701125,POR,20
20701196,LAC,24
20701226,LAC,16
40700133,CLE,30
40700115,PHI,13
40700116,PHI,17
20601193,,1
20701078,,1
20701182,,1
20600548,UTA,31
20600542,CHA,27
20600581,TOR,20
20600610,NYK,16
20600614,GSW,29
20600661,ORL,19
20600745,MIN,26
20600775,TOR,20
20600810,GSW,23
20600905,SAC,19
20600911,CHI,17
20600938,DEN,25
20600948,PHI,20
20600986,PHX,21
20600997,NJN,22
20601051,WAS,32
20601061,ORL,23
20601102,TOR,13
20601138,NOK,17
20601143,CLE,21
20601151,SAS,18
20601183,DAL,25
20601195,CHI,22
20601207,PHX,21
40600101,ORL,24
40600125,TOR,25
40600311,UTA,30
40600302,DET,16
20700003,GSW,28
20700025,SAC,17
20700053,GSW,21
20700129,DET,25
20700148,NJN,29
20700149,WAS,14
20700199,WAS,23
20700302,ORL,27
20700355,CLE,23
20700385,UTA,25
20700413,NOH,15
20700430,SAC,23
20700450,CHI,24
20700494,MIA,24
20700499,GSW,25
20700514,MIA,26
20700530,ORL,22
20700545,GSW,23
20700713,LAL,15
20700756,POR,20
20700766,ATL,23
20700827,POR,21
20700875,CLE,20
20700925,WAS,27
20700966,UTA,18
20701021,NJN,26
20701021,DEN,23
20701076,NOH,21
20701082,LAL,27
20701088,CHA,20
20701098,WAS,22
20701091,MIN,23
20701120,GSW,14
20701133,SAS,18
20701166,BOS,22
20701191,MEM,15
40700113,PHI,26
40700143,DEN,24
20600816,,1
20700087,,1
20600571,UTA,22
20600616,PHX,20
20600672,MIA,22
20600676,GSW,23
20600709,TOR,19
20600783,MIN,14
20600822,PHX,24
20600830,DEN,26
20600834,ORL,26
20600895,HOU,16
20600928,CHA,29
20600939,MIA,28
20600979,NOK,20
20600999,DAL,20
20601002,CHI,28
20601020,TOR,22
20601123,MIA,16
20601145,TOR,21
20601201,PHI,17
20700031,CHI,25
20700083,UTA,30
20700082,TOR,22
20700116,GSW,21
20700256,ATL,19
20700284,SAC,29
20700292,UTA,26
20700421,BOS,16
20700450,ORL,22
20700515,NOH,17
20700526,WAS,23
20700572,PHX,23
20700608,MIL,24
20700611,DAL,20
20700664,LAL,19
20700689,IND,26
20700733,DAL,27
20700782,DET,22
20700812,PHX,21
20700840,MEM,22
20700862,WAS,23
20700882,MIN,20
20700904,NOH,20
20700901,MIA,22
20700971,CHI,34
20701052,SAS,19
20701066,LAC,22
40700152,DAL,28
20601014,,1
20700444,,1
20700981,,1
20701045,,1
20600534,DET,22
20600671,LAL,20
20600739,PHI,24
20600738,TOR,16
20600749,ORL,16
20600792,NYK,24
20600817,SAC,21
20600859,ATL,27
20600860,GSW,26
20600896,ATL,30
20601056,MIN,27
20601056,SEA,20
20601062,IND,32
20601102,MIA,19
20601163,CHI,20
20601184,SAC,20
40600122,NJN,22
40600123,NJN,19
40600174,UTA,25
20700049,LAC,25
20700114,POR,27
20700110,MEM,17
20700123,SEA,28
20700128,SAC,32
20700170,WAS,24
20700223,HOU,27
20700224,CLE,15
20700231,LAL,22
20700235,TOR,21
20700281,HOU,15
20700294,TOR,19
20700310,DET,26
20700344,CLE,24
20700361,POR,16
20700478,DEN,24
20700534,BOS,24
20700571,UTA,31
20700685,NOH,21
20700685,SAC,18
20700688,NJN,22
20700715,LAC,24
20700781,HOU,20
20700832,WAS,19
20700854,LAC,19
20700848,IND,28
20700919,MIL,16
20700986,NOH,18
20701072,GSW,18
20701080,LAC,22
20701127,ATL,19
20701160,SEA,19
20701167,CHI,23
20701178,MIN,19
20701213,MIN,23
40700132,WAS,29
40700163,SAS,27
40700213,ORL,24
20600635,,1
20600640,,1
20600830,,1
20700413,,2
20700517,,1
20701224,MIN,21
20600564,LAL,23
20600582,PHI,25
20600612,MIN,17
20600616,WAS,19
20600637,NYK,24
20600646,ATL,22
20600665,HOU,20
20600710,ATL,27
20600719,SAC,21
20600718,UTA,32
20600784,UTA,22
20600827,TOR,25
20600923,NJN,27
20600971,UTA,23
20601012,IND,25
20601009,BOS,20
20601080,PHX,28
20601098,SEA,28
20601125,ATL,28
20601134,MEM,30
20601155,HOU,22
20601190,MIL,15
20601230,NOK,18
40600102,DET,23
40600134,MIA,27
40600223,GSW,29
40600301,CLE,17
20700023,MIN,28
20700039,DET,21
20700078,UTA,20
20700111,NOH,23
20700124,UTA,27
20700198,NOH,22
20700253,DAL,25
20700384,NYK,22
20700382,LAL,19
20700386,MEM,22
20700392,GSW,27
20700414,CHI,20
20700437,IND,25
20700482,PHI,23
20700507,UTA,22
20700518,GSW,20
20700604,CHI,24
20700621,SAC,22
20700667,ORL,23
20700691,UTA,23
20700694,CHI,30
20700711,MEM,14
20700775,PHX,17
20700949,CHI,25
20701093,BOS,25
20701215,POR,29
40700123,TOR,25
20700301,,1
20700442,,1
20700915,,1
20600545,MIN,25
20600604,PHX,22
20600687,MIA,20
20600712,NJN,24
20600782,NOK,23
20600847,LAL,27
20600956,DET,15
20600948,ATL,24
20600966,DET,21
20600983,CHI,27
20600984,SAS,23
20600992,PHI,14
20601027,LAL,23
20601030,GSW,27
20601076,NJN,20
20601101,IND,23
20601123,BOS,24
20601160,ATL,17
20601197,LAC,22
20601228,POR,19
40600155,LAL,33
20700030,IND,41
20700043,DAL,20
20700080,IND,30
20700193,IND,22
20700287,CHA,24
20700321,DET,18
20700331,NJN,17
20700339,SAC,20
20700372,MEM,13
20700379,LAL,23
20700416,DAL,23
20700441,BOS,19
20700492,DAL,20
20700544,NYK,17
20700545,IND,23
20700579,CHA,19
20700631,LAC,16
20700637,SEA,23
20700663,SAS,19
20700750,PHX,20
20700758,ATL,21
20700809,DEN,21
20700828,DAL,14
20700826,CLE,28
20700886,NOH,20
20700933,MIN,22
20700940,ORL,19
20700947,IND,22
20700967,LAC,18
20700970,LAL,22
20700984,MIA,15
20700997,SAS,21
20701046,MIA,20
20701067,SAC,21
20701111,DEN,29
20701112,SAC,28
20701203,TOR,12
40700122,ORL,21
20600927,,1
20700122,,2
20700672,,1
20701185,,1
20600541,SEA,28
20600599,UTA,28
20600603,SAS,13
20600650,CHI,19
20600671,NYK,16
20600727,WAS,19
20600739,LAC,25
20600758,LAC,22
20600778,ORL,22
20600834,HOU,32
20600866,POR,22
20600883,SAS,24
20600888,GSW,27
20601048,DET,20
20601101,DET,18
40600104,DET,26
40600212,CLE,21
20700020,CLE,22
20700056,ATL,21
20700089,CHA,23
20700105,IND,28
20700136,MIL,23
20700142,BOS,33
20700156,PHX,26
20700169,DEN,32
20700177,MIN,32
20700173,HOU,28
20700203,PHX,21
20700207,PHI,21
20700205,NJN,28
20700217,HOU,16
20700249,ORL,16
20700296,DET,17
20700301,HOU,19
20700304,PHX,19
20700308,IND,26
20700404,SAC,24
20700418,GSW,25
20700459,ORL,23
20700467,PHI,20
20700462,HOU,19
20700490,CLE,16
20700520,SAS,19
20700536,MIN,28
20700546,LAL,16
20700560,PHI,20
20700567,NYK,33
20700575,POR,20
20700585,ORL,15
20700595,NYK,28
20700612,WAS,19
20700635,SAC,23
20700656,TOR,21
20700708,CLE,24
20700732,BOS,16
20700730,ATL,15
20700793,CHI,29
20700820,SAS,18
20700838,SAC,26
20700866,LAC,21
20700893,CHI,22
20700983,MEM,19
20701043,LAL,25
20701103,PHX,26
20701131,NYK,23
20701210,SAS,24
40700176,UTA,25
40700211,ORL,23
20600940,,1
20600560,NJN,29
20600569,WAS,16
20600575,PHX,14
20600634,TOR,14
20600718,CHI,27
20600820,CHI,21
20600842,MEM,27
20600844,ORL,22
20600870,ATL,20
20600880,NYK,28
20600897,DET,17
20600910,BOS,16
20600963,CLE,28
20600957,TOR,19
20601034,UTA,28
20601083,SEA,22
20601072,PHI,22
20601149,NYK,22
20601198,GSW,26
40600133,CHI,29
40600144,GSW,23
40600401,SAS,15
20700029,ORL,19
20700043,HOU,23
20700045,NJN,24
20700069,NYK,29
20700076,MIN,30
20700117,SAS,25
20700196,NJN,26
20700215,MIN,29
20700329,TOR,19
20700350,GSW,20
20700363,CHI,22
20700365,CHI,13
20700365,WAS,21
20700468,NOH,16
20700486,SAC,29
20700509,TOR,19
20700517,IND,33
20700651,SEA,26
20700647,DEN,18
20700684,MIN,27
20700692,MIL,21
20700692,HOU,12
20700750,WAS,22
20700782,ORL,25
20700798,MEM,24
20700810,DAL,23
20700846,PHI,23
20700962,TOR,20
20701039,POR,19
20701113,WAS,22
20701188,WAS,18
20701204,CLE,19
40700131,CLE,18
40700104,ATL,24
40700155,NOH,20
20600661,,1
20600908,,1
20600966,,1
20601022,,1
20600585,NYK,24
20600625,ATL,21
20600624,IND,17
20600629,SAC,23
20600699,LAL,26
20600699,WAS,23
20600839,SAC,23
20600882,MEM,16
20600929,ATL,17
20601065,DAL,21
20601139,NYK,25
20601173,NJN,20
20601194,SAS,23
20601204,BOS,22
20601203,NJN,25
20601222,NJN,26
40600172,HOU,16
40600155,PHX,23
20700004,TOR,20
20700098,IND,37
20700120,POR,20
20700171,ORL,19
20700245,NYK,19
20700299,SEA,18
20700315,MIN,25
20700317,CHI,22
20700334,MIN,21
20700333,MEM,28
20700383,WAS,25
20700408,PHI,22
20700468,LAC,24
20700470,DEN,22
20700497,IND,30
20700497,LAL,21
20700496,DEN,17
20700533,SEA,20
20700580,UTA,19
20700584,CHA,22
20700614,MEM,19
20700656,WAS,24
20700674,ATL,20
20700673,CHA,23
20700810,MEM,22
20700911,DAL,20
20700976,SAS,22
20700987,CHA,23
20700991,WAS,17
20701023,WAS,19
20701171,HOU,19
20701167,ORL,18
20701190,CHA,23
20701197,CLE,18
20701220,IND,20
20600847,,1
20601127,,1
20700132,,1
20700255,,1
20700755,,1
20700798,,1
20700842,,1
20701052,,1
20600566,HOU,17
20600572,CHI,28
20600586,ATL,18
20600597,NJN,26
20600627,SAS,16
20600646,PHI,22
20600679,DET,18
20600689,PHI,18
20600700,CHA,23
20600848,POR,18
20600859,NOK,16
20600865,CLE,19
20600922,MIN,20
20600933,UTA,21
20600934,TOR,23
20600941,LAL,27
20600984,BOS,25
20601001,NOK,18
20601081,LAL,29
20601108,WAS,16
20601153,DAL,18
20601172,HOU,22
20601191,NOK,16
20601208,DEN,20
20601225,MIN,21
20601217,PHI,26
20601220,CLE,19
40600124,NJN,25
40600211,NJN,17
40600305,DET,27
20700007,NJN,33
20700134,NJN,27
20700145,CHA,20
20700149,PHI,17
20700154,DAL,20
20700159,MIA,25
20700201,ORL,20
20700226,MIL,20
20700235,WAS,12
20700273,ATL,13
20700306,MIN,15
20700359,DAL,18
20700402,CLE,21
20700417,SAC,22
20700424,ORL,22
20700434,DAL,26
20700489,UTA,21
20700528,MIA,10
20700546,MEM,21
20700582,GSW,30
20700592,DEN,15
20700624,GSW,28
20700635,UTA,31
20700699,DAL,20
20700735,SAC,21
20700799,GSW,28
20700821,UTA,19
20700887,UTA,29
20700929,BOS,30
20701018,UTA,21
20701026,LAC,23
20701074,PHX,25
20701093,MIA,16
20701148,MEM,16
20701187,NOH,27
20701225,CHI,15
40700174,UTA,22
20600999,,1
20700852,,1
20701110,,1
20600600,HOU,29
20600643,UTA,28
20600658,BOS,21
20600679,NJN,29
20600680,MEM,25
20600772,TOR,16
20600779,IND,21
20600787,NYK,22
20600824,UTA,32
20600909,ATL,21
20600953,MIN,20
20600968,MIL,21
20601216,DAL,30
40600152,PHX,21
40600224,GSW,31
40600236,PHX,23
20700010,SAC,28
20700036,SEA,25
20700050,HOU,18
20700072,LAC,20
20700078,SEA,23
20700079,PHX,16
20700090,SAS,23
20700126,HOU,15
20700203,GSW,21
20700212,PHI,23
20700247,DEN,28
20700244,IND,27
20700307,ATL,18
20700404,DEN,24
20700405,CLE,28
20700512,NJN,19
20700532,GSW,28
20700569,SEA,18
20700576,BOS,29
20700598,PHI,22
20700617,CHI,22
20700652,DAL,25
20700683,MIA,18
20700693,CHA,24
20700753,LAL,18
20700785,BOS,34
20700831,IND,27
20700844,GSW,17
20700933,LAC,20
20700995,CHI,24
20701001,CHI,19
20701041,TOR,19
20701044,BOS,28
20701108,MIN,26
20701143,DET,21
20701153,CHA,11
20701186,SAC,17
20701214,NOH,16
40700122,TOR,22
20601079,,2
20700369,,1
20700448,,1
20700635,,1
20700797,,1
20700792,,1
20700974,,1
20701163,,1
20600559,SAS,22
20600572,MIL,24
20600625,BOS,26
20600632,DAL,15
20600645,SEA,15
20600688,PHX,15
20600700,GSW,19
20600724,PHX,26
20600743,BOS,20
20600755,SEA,24
20600759,CLE,24
20600761,PHI,20
20600779,MEM,20
20600791,CHA,26
20600839,IND,31
20600870,WAS,20
20600889,MIL,23
20600901,SEA,26
20600969,DEN,25
20601069,DET,25
20601078,MIN,24
20601129,NJN,20
20601209,POR,30
20601226,HOU,32
40600141,GSW,22
40600402,CLE,19
20700003,UTA,26
20700026,LAL,21
20700053,CLE,23
20700061,MEM,16
20700081,NJN,28
20700084,SAC,25
20700091,SEA,25
20700121,BOS,22
20700122,ORL,29
20700160,HOU,18
20700172,BOS,13
20700196,LAL,27
20700198,MIN,25
20700221,BOS,24
20700244,LAC,21
20700347,HOU,19
20700390,TOR,23
20700428,SAS,19
20700482,LAL,14
20700493,LAC,26
20700492,MIN,25
20700516,DAL,17
20700537,ORL,33
20700567,NJN,31
20700564,MIA,22
20700641,SAS,12
20700682,HOU,20
20700709,SAS,17
20700716,IND,22
20700844,SEA,18
20700874,LAC,15
20700961,MEM,22
20700997,BOS,24
20701017,DAL,24
20701043,GSW,27
20701062,CLE,21
20701073,TOR,23
20701085,CLE,15
20701105,ORL,27
20701193,UTA,28
20701199,TOR,15
20701198,SAS,16
20601013,,1
40600233,,1
20700143,,1
20700910,,3
20700966,,1
40700226,UTA,26
20800018,NOH,16
20800103,NYK,21
20800122,MIA,15
20800132,LAC,23
20800199,ORL,22
20800310,HOU,14
20800322,LAL,21
20800314,TOR,21
20800328,NJN,25
20800434,SAC,27
20800450,DEN,24
20800504,DEN,27
20800597,ORL,22
20800592,NOH,14
20800605,HOU,20
20800668,BOS,27
20800701,UTA,22
20800786,BOS,25
20800838,DEN,20
20800862,PHX,16
20800863,MIL,22
20800871,DEN,28
20800891,GSW,27
20800909,WAS,17
20800915,DAL,24
20800923,HOU,19
20801109,OKC,15
20801124,DEN,32
20801150,NJN,22
20801208,NOH,14
20801226,ORL,24
20801219,CLE,31
40800114,CHI,29
40800174,POR,27
40800215,ORL,21
20900015,HOU,22
20900047,NOH,21
20900141,MIL,22
20900157,DET,20
20900179,DAL,17
20900206,UTA,20
20900236,ORL,23
20900256,GSW,24
20900293,DET,23
20900301,TOR,23
20900332,DET,25
20900349,UTA,26
20900456,HOU,18
20900558,ATL,19
20900566,ORL,22
20900589,OKC,17
20900592,TOR,18
20900657,NOH,18
20801072,,1
20801073,,1
40800305,,1
20900609,,1
20800036,TOR,19
20800056,WAS,28
20800190,UTA,22
20800413,PHI,28
20800429,OKC,13
20800432,DEN,25
20800455,WAS,16
20800484,CHA,25
20800651,CHA,21
20800666,LAL,27
20800733,DAL,17
20800775,DEN,29
20800783,POR,22
20800797,LAL,25
20800858,DEN,20
20800922,CHI,18
20800944,DET,25
20800963,OKC,22
20800966,LAL,14
20800975,MIL,25
20801011,IND,19
20801029,OKC,28
20801060,CLE,16
20801061,IND,23
40800302,CLE,24
40800316,LAL,20
40800402,ORL,24
20900016,PHX,23
20900080,CLE,13
20900099,NYK,17
20900181,POR,26
20900197,LAL,18
20900264,DET,28
20900271,GSW,25
20900304,MEM,26
20900353,MIA,23
20900352,NJN,22
20900471,SAS,14
20900502,DET,22
20900512,NOH,18
20900510,MIA,29
20900528,CLE,26
20800477,,2
20801039,,1
40800141,,1
40800145,,1
20800025,POR,19
20800035,HOU,11
20800064,PHI,20
20800074,OKC,29
20800081,MIA,24
20800155,SAC,23
20800159,WAS,18
20800203,SAC,22
20800279,IND,17
20800318,CLE,22
20800327,MIA,23
20800341,DAL,17
20800377,IND,31
20800415,DET,18
20800458,NYK,18
20800477,NJN,17
20800511,SAC,28
20800623,HOU,23
20800653,DEN,30
20800654,LAC,16
20800677,POR,20
20800710,NOH,19
20800789,CHA,29
20800800,MIN,21
20800846,LAL,22
20800907,NJN,28
20800956,CHI,20
20800975,NOH,14
20801032,DEN,25
20801071,MIA,22
20801111,POR,27
20801119,HOU,27
20801118,MIA,22
20801165,BOS,17
20801181,MEM,25
20801192,CHI,22
20801207,DAL,13
40800122,PHI,27
40800403,ORL,21
20900021,WAS,24
20900041,CHI,18
20900062,MIA,25
20900123,LAL,26
20900153,NOH,25
20900158,ATL,20
20900188,WAS,14
20900196,PHX,19
20900203,WAS,20
20900233,NJN,24
20900278,NOH,17
20900310,DET,17
20900335,POR,20
20900424,MIA,22
20900502,DAL,18
20900517,NYK,13
20900638,CLE,25
20900672,POR,30
20900700,TOR,16
20801061,MIA,15
20900072,,1
20900225,,1
30700001,EST,26
20800025,SAS,21
20800071,DET,26
20800104,SAC,26
20800191,OKC,19
20800201,MEM,19
20800348,MIA,24
20800355,MIL,16
20800354,BOS,26
20800366,BOS,23
20800384,CHA,19
20800446,MIA,26
20800493,SAS,18
20800528,ORL,22
20800643,MIL,24
20800771,NYK,22
20800806,ATL,24
20800869,MIN,25
20800887,IND,23
20800893,WAS,18
20800914,LAC,19
20800905,CLE,22
20800989,PHI,21
20801038,LAL,24
20801089,PHX,28
20801102,UTA,26
20801205,CHA,19
40800154,DEN,29
20900009,MIA,20
20900013,NOH,19
20900032,NJN,19
20900230,NYK,27
20900245,SAS,17
20900254,TOR,27
20900254,WAS,22
20900271,HOU,22
20900287,PHX,21
20900297,POR,26
20900313,NOH,20
20900373,NJN,15
20900404,CLE,19
20900415,TOR,24
20900461,MIL,21
20900484,MIL,27
20900477,CLE,24
20900504,MEM,19
20900529,SAC,27
20900529,GSW,22
20900562,LAC,15
20900580,HOU,21
20900574,CHI,27
20900633,HOU,29
20900661,CHA,22
20800616,,1
20801124,,1
20900162,,1
40700235,SAS,29
40700404,LAL,24
20800026,PHI,18
20800109,IND,23
20800209,NJN,27
20800256,NJN,18
20800277,WAS,24
20800316,NOH,20
20800325,POR,23
20800382,MIL,20
20800392,MIN,16
20800518,NJN,23
20800560,MEM,21
20800589,ORL,23
20800612,CLE,15
20800700,CHI,28
20800711,SAC,29
20800793,NOH,20
20800854,UTA,22
20800864,DET,19
20800986,NYK,17
20800997,MEM,21
20801040,PHX,17
20801039,POR,21
20801118,DAL,22
20801128,DAL,21
20801144,DET,26
20801171,UTA,21
40800131,MIA,19
20900027,ORL,18
20900144,OKC,25
20900230,DEN,26
20900260,CLE,19
20900360,TOR,22
20900397,MIA,19
20900403,SAS,16
20900618,SAS,21
20900644,PHX,18
20900669,CHI,18
20900688,GSW,26
20801194,,1
20801226,,1
20900113,,1
40700233,SAS,20
40700405,LAL,30
20800004,ATL,23
20800112,LAL,21
20800141,CHA,24
20800147,PHX,29
20800176,BOS,24
20800173,NJN,32
20800277,LAL,19
20800430,IND,30
20800464,SAS,20
20800476,CHI,23
20800597,DEN,27
20800600,MIA,21
20800658,MIL,21
20800692,NYK,21
20800697,GSW,29
20800750,BOS,20
20800769,CHI,15
20800779,IND,32
20800812,TOR,15
20800828,TOR,20
20800868,PHI,20
20801011,POR,16
20801133,GSW,20
20801147,DEN,20
20801154,ATL,21
20801171,DAL,28
20801165,NJN,19
40800135,MIA,25
40800304,ORL,28
40800305,CLE,26
40800403,LAL,25
20900019,CHA,21
20900077,DEN,24
20900202,TOR,24
20900204,GSW,22
20900213,MIN,23
20900251,MEM,18
20900291,NJN,26
20900306,DAL,22
20900305,SAC,20
20900336,DEN,26
20900346,MEM,19
20900348,OKC,30
20900376,MIL,22
20900406,PHI,22
20900437,SAC,28
20900435,MIL,14
20900497,LAC,17
20900516,LAC,18
20900537,DEN,27
20900546,ATL,17
20900556,LAL,14
20900562,NOH,23
20900619,GSW,28
20900611,PHI,20
20900639,DET,25
20900670,HOU,30
20900679,BOS,22
20900692,POR,26
20800528,,2
20800829,,1
20900168,,1
20900183,,1
20900262,,2
20900525,,2
40700225,UTA,31
40700225,LAL,21
40700311,LAL,16
40700315,LAL,19
20800045,GSW,22
20800079,NJN,23
20800093,IND,23
20800127,NOH,17
20800171,ORL,26
20800216,PHX,21
20800227,GSW,22
20800286,UTA,17
20800363,HOU,20
20800420,DEN,24
20800417,LAL,21
20800451,ORL,21
20800460,CLE,24
20800467,ORL,25
20800494,NOH,29
20800499,BOS,23
20800523,NOH,32
20800524,POR,19
20800567,POR,19
20800640,PHI,16
20800682,IND,22
20800715,IND,20
20800748,MIN,12
20800820,ATL,16
20800811,ORL,22
20800830,CHA,21
20800845,CHI,20
20800912,UTA,29
20800909,OKC,21
20800940,MEM,21
20800948,LAL,25
20800954,CLE,18
20800977,CLE,25
20801063,MIL,28
20801087,HOU,19
20801185,SAS,26
20801181,PHX,15
20801201,MEM,18
40800121,ORL,21
20900151,OKC,25
20900165,NJN,16
20900185,MEM,19
20900203,PHI,17
20900229,SAS,19
20900257,MIA,26
20900275,DET,24
20900320,IND,21
20900343,SAS,13
20900357,SAC,23
20900401,UTA,27
20900406,WAS,20
20900442,NYK,16
20900464,UTA,23
20900593,UTA,30
20900601,NOH,26
20900601,SAS,17
20900633,SAS,24
20900649,PHI,21
20900689,ATL,26
20800445,,1
20800632,,1
20800648,,2
20800015,LAC,30
20800026,ATL,13
20800075,SAC,28
20800083,PHX,24
20800140,TOR,20
20800159,ATL,15
20800169,DET,22
20800224,DEN,25
20800234,POR,19
20800229,CHA,24
20800245,SAC,25
20800243,MIL,20
20800303,OKC,26
20800333,ORL,19
20800426,MIA,14
20800479,SAC,24
20800484,MIL,15
20800512,LAC,21
20800562,HOU,25
20800570,NYK,21
20800584,MEM,25
20800610,PHX,16
20800621,MIL,28
20800662,SAC,25
20800681,BOS,18
20800701,POR,28
20800703,TOR,21
20800762,NOH,27
20800845,ORL,22
20800875,CHA,27
20800892,PHI,20
20800944,ORL,19
20800971,WAS,22
20801065,LAC,18
40800225,LAL,18
20900026,MIN,18
20900105,CHI,22
20900117,ORL,19
20900182,LAC,24
20900235,CLE,23
20900312,MIL,24
20900338,MIN,17
20900369,SAS,19
20900370,NYK,24
20900391,SAS,20
20900447,MEM,22
20900548,NYK,18
20900600,MIN,21
20900622,DEN,17
20900624,DAL,18
20900637,IND,21
20900685,HOU,20
20900695,DEN,21
40700304,,1
40800404,,1
20900445,,1
20800011,SAS,24
20800116,HOU,16
20800143,MIN,33
20800200,MIA,23
20800218,SAS,17
20800283,LAC,17
20800312,POR,20
20800332,MIN,18
20800343,DEN,25
20800406,SAS,19
20800487,LAL,18
20800491,MIA,28
20800520,MIN,16
20800541,MIL,26
20800543,NYK,18
20800562,LAL,15
20800605,DEN,20
20800664,DEN,28
20800666,CHA,24
20800689,UTA,23
20800709,LAL,24
20800774,CLE,20
20800786,DAL,28
20800850,IND,19
20800876,PHI,26
20800908,ATL,17
20800984,OKC,24
20801001,ATL,22
20801097,IND,27
20801103,GSW,30
20801152,LAC,26
20801164,ORL,27
20801180,DET,20
40800306,CLE,21
20900002,WAS,30
20900144,LAC,21
20900191,MIN,29
20900198,SAC,31
20900265,MIN,28
20900364,MIN,19
20900437,LAL,23
20900458,LAL,21
20900467,LAC,20
20900459,CLE,18
20900465,NOH,16
20900541,NJN,19
20900686,SAS,17
20800172,,1
20800231,,1
20800526,,1
20800604,,1
20801087,,1
20800005,PHI,16
20800079,IND,23
20800094,ORL,28
20800131,LAL,30
20800163,MIN,20
20800175,ATL,20
20800246,MIA,23
20800249,DEN,22
20800249,HOU,19
20800270,MIL,20
20800267,PHI,25
20800307,UTA,32
20800362,LAC,21
